prospect_id,industry,region,company_size,annual_revenue,employees,years_in_business,existing_relationship,website_visits,email_opens,email_clicks,sales_contacts,previous_applications,campaign,channel,days_since_last_interaction,engagement_score,converted,expected_revenue,acquisition_cost,expected_net_value,duplicate_application_flag,velocity_flag,gaming_risk_score,high_value_target,created_at,engagement_rate,sales_intensity,revenue_per_employee,is_recent_interaction,is_high_engagement,conversion_probability,customer_segment,ml_anomaly_flag,anomaly_score,expected_value_from_conversion,expected_business_value,risk_adjusted_value,target_priority_score,recommended_action,value_score,propensity_score,engagement_value_score,risk_penalty,marketing_priority_score,priority_band
100063,Financial Services,South,Large,6062515.0,919,33,0,14,1,4,1,0,Travel_Corporate,Sales Outreach,26,24.4,0,0.0,4200,-4200.0,0,0,0,0,2026-08-07,4.0,0.0666666666666666,6596.860718171926,1,1,0.8761960283252869,2,0,0.5639960069568031,0.0,-4200.0,-4200.0,0.572799212746379,TARGET_WITH_PERSONALIZED_OFFER,6.474,87.61960283252868,77.926,0.0,57.279921274637914,HIGH
100064,Retail,East,Large,8076841.0,1030,2,0,6,1,2,2,2,Cashback_Business,Paid Search,94,15.0,1,257587.04,2800,254787.04,0,0,10,0,2026-07-09,2.0,0.2857142857142857,7841.593203883495,0,0,0.1489070164652634,1,0,0.5030657270239299,38356.51760651848,35556.51760651848,35306.51760651848,0.3966161574093685,NURTURE_AND_RETARGET,82.96,14.890701646526338,19.624,5.0,34.661615740936845,MEDIUM
100065,Financial Services,East,Medium,1915847.0,1033,2,0,7,7,1,3,0,Business_Premium,Web,10,22.5,0,0.0,1100,-1100.0,0,0,0,0,2026-06-22,0.1428571428571428,0.375,1854.6437560503389,1,0,0.500561551016021,4,0,0.4504379448883479,0.0,-1100.0,-1100.0,0.5464386979572095,TARGET_WITH_PERSONALIZED_OFFER,52.94799999999999,50.056155101602094,67.93400000000001,0.0,54.64386979572094,HIGH
100066,Manufacturing,West,Micro,4900706.0,1076,14,0,8,3,1,1,0,Startup_Accelerator,Referral,82,14.5,0,0.0,1300,-1300.0,0,0,0,0,2026-05-31,0.3333333333333333,0.1111111111111111,4554.559479553904,0,0,0.2880813774592074,3,0,0.4094842579903607,0.0,-1300.0,-1300.0,0.3197856198566433,NURTURE_AND_RETARGET,44.59,28.808137745920742,17.041999999999998,0.0,31.978561985664335,MEDIUM
100067,Education,West,Micro,7238535.0,1059,21,0,7,3,1,7,1,Business_Premium,Paid Search,79,25.7,0,0.0,2800,-2800.0,0,0,0,0,2026-02-16,0.3333333333333333,0.875,6835.2549575070825,0,1,0.5671629819229895,4,0,0.5279088583955464,0.0,-2800.0,-2800.0,0.4875333418653452,NURTURE_AND_RETARGET,18.628,56.71629819229895,83.556,0.0,48.75333418653453,MEDIUM
100068,Hospitality,North,Micro,15759131.0,42,23,1,6,4,1,2,0,SME_Growth,Sales Outreach,41,21.1,0,0.0,4200,-4200.0,0,0,0,0,2026-05-22,0.25,0.2857142857142857,375217.40476190473,0,0,0.6564312243191452,3,0,0.3919050326891753,0.0,-4200.0,-4200.0,0.4361850509436153,NURTURE_AND_RETARGET,6.474,65.64312243191452,59.065999999999995,0.0,43.61850509436153,MEDIUM
100069,Construction,North,Small,2370011.0,277,22,0,6,2,1,3,1,Enterprise_Expansion,Email,105,15.7,0,0.0,900,-900.0,0,0,0,0,2026-01-04,0.5,0.4285714285714285,8555.996389891698,0,0,0.2652745347507596,1,0,0.448967570350881,0.0,-900.0,-900.0,0.3896605406378418,NURTURE_AND_RETARGET,63.986,26.527453475075962,23.168,0.0,38.966054063784185,MEDIUM
100070,Education,South,Micro,852342.0,595,1,1,6,1,2,1,2,Cashback_Business,Sales Outreach,3,18.0,0,0.0,4200,-4200.0,0,0,10,0,2026-07-19,2.0,0.1428571428571428,1432.5075630252102,1,0,0.3769221331067667,1,0,0.5211307517610968,0.0,-4200.0,-4450.0,0.267293959898045,LOW_PRIORITY,6.474,37.69221331067667,37.51,5.0,21.729395989804498,LOW
100071,Professional Services,South,Medium,1414969.0,1180,32,0,8,1,1,0,2,Cashback_Business,Social,1,10.1,1,34194.83,1500,32694.83,0,0,10,0,2026-05-12,1.0,0.0,1199.1262711864406,1,0,0.4015006334897862,1,1,0.5865223313118071,13729.245907075549,12229.245907075549,11979.245907075549,0.4488312850704037,NURTURE_AND_RETARGET,74.78399999999999,40.15006334897862,3.206,5.0,39.88312850704037,MEDIUM
100072,Retail,East,Small,664412.0,889,29,0,11,2,3,0,0,Startup_Accelerator,Partner,56,18.700000000000003,1,8810.55,2200,6610.549999999999,0,0,0,0,2026-08-20,1.5,0.0,747.3700787401575,0,0,0.6105002178410219,2,0,0.4825678599597131,5378.842694299216,3178.8426942992155,3178.8426942992155,0.6089950980284599,TARGET_WITH_PERSONALIZED_OFFER,71.02000000000001,61.05002178410219,42.85,0.0,60.89950980284599,HIGH
100073,Professional Services,West,Micro,5636953.0,74,5,0,7,1,2,3,0,Business_Premium,Referral,30,17.8,1,178367.61,1300,177067.61,0,0,0,0,2026-02-11,2.0,0.375,76175.04054054055,1,0,0.4654070087760339,3,0,0.4468948916891811,83013.5358326302,81713.5358326302,81713.5358326302,0.6004451539492153,TARGET_WITH_PERSONALIZED_OFFER,90.968,46.54070087760339,36.312,0.0,60.044515394921525,HIGH
100074,Education,South,Medium,139667.0,597,25,1,8,4,1,2,0,Enterprise_Expansion,Email,103,22.7,0,0.0,900,-900.0,0,0,0,0,2026-03-21,0.25,0.2222222222222222,233.94807370184256,0,0,0.523790789754222,3,0,0.407775668520869,0.0,-900.0,-900.0,0.5979088553893999,TARGET_WITH_PERSONALIZED_OFFER,63.986,52.3790789754222,69.126,0.0,59.790885538939996,HIGH
100075,Financial Services,East,Micro,1284376.0,712,22,0,11,6,3,1,0,SME_Growth,Referral,79,25.5,1,44160.49,1300,42860.49,0,0,0,0,2026-07-14,0.5,0.0833333333333333,1803.8988764044943,0,1,0.651801228342202,2,0,0.4696731574354711,28783.861626193528,27483.861626193528,27483.861626193528,0.7406385527539909,TARGET_WITH_PERSONALIZED_OFFER,80.54400000000001,65.1801228342202,82.712,0.0,74.06385527539909,HIGH
100076,Construction,East,Medium,3542159.0,1041,5,1,7,2,2,3,0,Enterprise_Expansion,Paid Search,66,24.0,0,0.0,2800,-2800.0,0,0,0,0,2026-04-30,1.0,0.375,3402.650336215177,0,1,0.4928064327905618,4,0,0.4189984693349441,0.0,-2800.0,-2800.0,0.4391088947557528,NURTURE_AND_RETARGET,18.628,49.28064327905618,76.074,0.0,43.91088947557528,MEDIUM
100077,Construction,North,Small,1190943.0,1103,3,0,8,5,4,3,0,Cashback_Business,Paid Search,100,28.4,0,0.0,2800,-2800.0,0,0,0,0,2026-07-19,0.8,0.3333333333333333,1079.730734360834,0,1,0.4499609004382449,2,0,0.4868085050224444,0.0,-2800.0,-2800.0,0.4516644051972102,NURTURE_AND_RETARGET,18.628,44.99609004382449,91.99199999999999,0.0,45.16644051972102,MEDIUM
100078,Technology,West,Small,1480658.0,1226,24,0,7,0,2,2,0,SME_Growth,Email,81,14.6,1,34865.24,900,33965.24,0,0,0,0,2026-07-08,2.0,0.25,1207.7145187601957,0,0,0.3664139400419948,3,0,0.4662485693518804,12775.10995890976,11875.10995890976,11875.10995890976,0.4613482730188976,NURTURE_AND_RETARGET,74.62,36.641394004199476,17.646,0.0,46.13482730188977,MEDIUM
100079,Construction,East,Micro,8019673.0,264,33,0,7,4,5,6,2,Business_Premium,Web,42,34.9,0,0.0,1100,-1100.0,0,0,10,0,2026-05-30,1.25,0.75,30377.549242424244,0,1,0.9025455868075928,4,1,0.651433369449976,0.0,-1100.0,-1350.0,0.7896635140634168,TARGET_WITH_PERSONALIZED_OFFER,52.94799999999999,90.25455868075927,99.1,5.0,73.96635140634167,HIGH
100080,Hospitality,North,Large,1142143.0,662,28,1,7,6,1,1,1,SME_Growth,Email,36,22.3,1,25820.29,900,24920.29,0,0,0,0,2026-01-20,0.1666666666666666,0.125,1725.2915407854985,0,0,0.646105407587861,1,0,0.421974772147042,16682.62899448677,15782.628994486771,15782.628994486771,0.6916634334145375,TARGET_WITH_PERSONALIZED_OFFER,76.384,64.6105407587861,66.786,0.0,69.16634334145375,HIGH
100081,Construction,East,Medium,2215509.0,558,21,0,9,7,3,1,0,Enterprise_Expansion,Referral,106,25.1,0,0.0,1300,-1300.0,0,0,0,0,2026-01-03,0.4285714285714285,0.1,3970.44623655914,0,1,0.4944043173750472,2,0,0.4806538601223853,0.0,-1300.0,-1300.0,0.5405909428187712,TARGET_WITH_PERSONALIZED_OFFER,44.59,49.44043173750472,81.022,0.0,54.05909428187712,HIGH
100082,Education,West,Small,8859752.0,891,16,0,5,2,0,1,0,Cashback_Business,Partner,44,8.4,0,0.0,2200,-2200.0,0,0,0,0,2026-02-10,0.0,0.1666666666666666,9943.604938271605,0,0,0.2006670143189953,3,0,0.4783271590576889,0.0,-2200.0,-2200.0,0.1947691564435479,LOW_PRIORITY,29.206,20.06670143189953,1.124,0.0,19.476915644354786,LOW
100083,Technology,East,Micro,2411388.0,719,11,1,3,4,0,3,0,Enterprise_Expansion,Partner,77,18.2,0,0.0,2200,-2200.0,0,0,0,0,2026-04-05,0.0,0.75,3353.808066759388,0,0,0.3093938831242531,3,0,0.4575824236370523,0.0,-2200.0,-2200.0,0.3193082474059139,NURTURE_AND_RETARGET,29.206,30.939388312425308,38.93,0.0,31.93082474059139,MEDIUM
100084,Education,East,Medium,38730416.0,1180,6,0,5,2,0,2,0,Business_Premium,Social,85,10.4,0,0.0,1500,-1500.0,0,0,0,0,2026-05-15,0.0,0.3333333333333333,32822.38644067797,0,0,0.1812411630808481,3,0,0.4641445254770098,0.0,-1500.0,-1500.0,0.2203365233863816,LOW_PRIORITY,37.612,18.12411630808481,3.5680000000000005,0.0,22.033652338638163,LOW
100085,Education,South,Small,10466291.0,974,19,1,8,7,0,0,0,Travel_Corporate,Paid Search,102,19.8,0,0.0,2800,-2800.0,0,0,0,0,2026-04-12,0.0,0.0,10745.67864476386,0,0,0.3232003067392385,3,0,0.4840144691378858,0.0,-2800.0,-2800.0,0.3106661380326573,NURTURE_AND_RETARGET,18.628,32.32003067392385,50.014,0.0,31.066613803265735,MEDIUM
100086,Healthcare,South,Large,11038996.0,643,18,1,3,1,1,4,0,Travel_Corporate,Web,112,19.1,0,0.0,1100,-1100.0,0,0,0,0,2026-04-09,1.0,1.0,17167.956454121308,0,0,0.3901988184262563,3,0,0.5033721859239505,0.0,-1100.0,-1100.0,0.4512714682918153,NURTURE_AND_RETARGET,52.94799999999999,39.01988184262563,45.182,0.0,45.12714682918153,MEDIUM
100087,Technology,North,Large,873337.0,769,10,0,8,3,3,2,0,Startup_Accelerator,Partner,83,21.5,1,17003.94,2200,14803.94,0,0,0,0,2026-01-19,1.0,0.2222222222222222,1135.6788036410924,0,0,0.4372430924044097,2,0,0.413398874062208,7434.855308659038,5234.855308659038,5234.855308659038,0.5711453915819844,TARGET_WITH_PERSONALIZED_OFFER,71.724,43.72430924044097,61.675999999999995,0.0,57.11453915819844,HIGH
100088,Education,East,Medium,3173078.0,1480,12,0,10,1,1,2,0,Cashback_Business,Web,22,15.7,0,0.0,1100,-1100.0,0,0,0,0,2026-05-04,1.0,0.1818181818181818,2143.9716216216216,1,0,0.4549654293748273,3,0,0.4594039587567546,0.0,-1100.0,-1100.0,0.4363884432186722,NURTURE_AND_RETARGET,52.94799999999999,45.49654293748273,23.168,0.0,43.638844321867225,MEDIUM
100089,Healthcare,North,Large,2634077.0,1038,33,0,6,7,5,1,1,Travel_Corporate,Partner,28,27.700000000000003,1,54206.83,2200,52006.83,0,0,0,1,2026-05-16,0.7142857142857143,0.1428571428571428,2537.646435452794,1,1,0.7869517393745923,2,0,0.5452892357699036,42658.15915448283,40458.15915448283,40458.15915448283,0.8295102827185665,PRIORITIZE_HIGH_VALUE_OUTREACH,84.15599999999999,78.69517393745923,90.41799999999999,0.0,82.95102827185666,VERY_HIGH
100090,Healthcare,West,Micro,2329056.0,630,15,1,10,2,1,4,1,Travel_Corporate,Web,6,25.9,1,38609.1,1100,37509.1,0,0,0,0,2026-02-03,0.5,0.3636363636363636,3696.9142857142856,1,1,0.7694979091406141,4,0,0.5056119114678967,29709.621723800883,28609.621723800883,28609.621723800883,0.7978940591132764,PRIORITIZE_HIGH_VALUE_OUTREACH,80.848,76.94979091406141,84.32600000000001,0.0,79.78940591132763,VERY_HIGH
100091,Technology,North,Small,2048234.0,256,12,0,6,6,0,1,1,Business_Premium,Social,44,14.0,0,0.0,1500,-1500.0,0,0,0,0,2026-04-25,0.0,0.1428571428571428,8000.9140625,0,0,0.2023827518070602,1,0,0.4521224604280486,0.0,-1500.0,-1500.0,0.2517142383131771,NURTURE_AND_RETARGET,37.612,20.23827518070602,14.499999999999998,0.0,25.171423831317707,MEDIUM
100092,Professional Services,East,Small,3058796.0,976,5,0,4,4,1,2,0,Cashback_Business,Social,57,14.5,1,49157.27,1500,47657.27,0,0,0,0,2026-08-12,0.25,0.4,3134.012295081968,0,0,0.1895305490762701,3,0,0.417714589977854,9316.80437419046,7816.80437419046,7816.80437419046,0.3742287470843215,NURTURE_AND_RETARGET,72.816,18.95305490762701,17.041999999999998,0.0,37.422874708432154,MEDIUM
100093,Financial Services,South,Micro,316891.0,506,1,0,7,2,0,0,0,Business_Premium,Paid Search,76,8.0,0,0.0,2800,-2800.0,0,0,0,0,2026-07-09,0.0,0.0,626.2667984189724,0,0,0.1016921074466082,3,0,0.511245220865873,0.0,-2800.0,-2800.0,0.1127154483509736,LOW_PRIORITY,18.628,10.16921074466082,0.878,0.0,11.27154483509737,LOW
100094,Hospitality,South,Large,1385157.0,404,34,1,13,5,1,2,1,Enterprise_Expansion,Web,62,27.9,1,17234.67,1100,16134.669999999998,0,0,0,1,2026-05-16,0.2,0.1428571428571428,3428.6064356435645,0,1,0.8158001823655114,4,0,0.4942815974011356,14060.046929009408,12960.046929009408,12960.046929009408,0.8115460820644801,PRIORITIZE_HIGH_VALUE_OUTREACH,75.112,81.58001823655114,90.77199999999999,0.0,81.154608206448,VERY_HIGH
100095,Financial Services,North,Micro,18833053.0,714,12,0,10,3,1,2,0,SME_Growth,Social,65,18.1,0,0.0,1500,-1500.0,0,0,0,0,2026-01-15,0.3333333333333333,0.1818181818181818,26376.82492997199,0,0,0.49602533296515,3,0,0.404926398772173,0.0,-1500.0,-1500.0,0.4311693998343175,NURTURE_AND_RETARGET,37.612,49.602533296515,38.157999999999994,0.0,43.11693998343175,MEDIUM
100096,Construction,South,Medium,2048329.0,363,30,1,5,4,2,2,0,Business_Premium,Web,36,22.8,1,70429.85,1100,69329.85,0,0,0,0,2026-02-28,0.5,0.3333333333333333,5642.779614325069,0,0,0.7151541933099858,2,0,0.4077790159828986,50368.2025616933,49268.2025616933,49268.2025616933,0.7627953869894937,PRIORITIZE_HIGH_VALUE_OUTREACH,86.104,71.51541933099857,69.806,0.0,76.27953869894937,VERY_HIGH
100097,Hospitality,East,Medium,1820310.0,239,11,1,1,4,1,0,0,Enterprise_Expansion,Sales Outreach,53,13.1,0,0.0,4200,-4200.0,0,0,0,0,2026-01-03,0.25,0.0,7616.359832635983,0,0,0.1873210746448068,3,0,0.495278797790619,0.0,-4200.0,-4200.0,0.1288414835901631,LOW_PRIORITY,6.474,18.73210746448068,10.943999999999999,0.0,12.884148359016308,LOW
100098,Construction,East,Small,3279643.0,187,9,1,6,6,3,5,0,Travel_Corporate,Paid Search,96,34.5,1,41328.79,2800,38528.79,0,0,0,0,2026-03-16,0.5,0.7142857142857143,17538.197860962566,0,1,0.6765892816267998,4,0,0.5467992305050228,27962.616336604868,25162.616336604868,25162.616336604868,0.7816011767320599,PRIORITIZE_HIGH_VALUE_OUTREACH,79.784,67.65892816267997,98.946,0.0,78.160117673206,VERY_HIGH
100099,Education,West,Micro,3613538.0,395,7,1,6,2,0,2,0,Travel_Corporate,Web,6,16.200000000000003,0,0.0,1100,-1100.0,0,0,0,0,2026-02-04,0.0,0.2857142857142857,9148.19746835443,1,0,0.4567093073193123,3,0,0.4567144953808846,0.0,-1100.0,-1100.0,0.4438291882936905,NURTURE_AND_RETARGET,52.94799999999999,45.67093073193123,26.496,0.0,44.382918829369046,MEDIUM
100100,Retail,South,Micro,368009.0,900,17,0,8,1,0,2,0,Startup_Accelerator,Paid Search,60,11.6,0,0.0,2800,-2800.0,0,0,0,0,2026-08-05,0.0,0.2222222222222222,408.8988888888889,0,0,0.2707527664502042,3,0,0.4667019468454919,0.0,-2800.0,-2800.0,0.1992047449025919,LOW_PRIORITY,18.628,27.07527664502042,6.084,0.0,19.92047449025919,LOW
100101,Technology,South,Micro,4029940.0,914,26,0,3,1,0,1,0,Startup_Accelerator,Social,116,5.6000000000000005,0,0.0,1500,-1500.0,0,0,0,0,2026-01-27,0.0,0.25,4409.1247264770245,0,0,0.0978557446147614,3,0,0.5621613864283932,0.0,-1500.0,-1500.0,0.1760570850766426,LOW_PRIORITY,37.612,9.78557446147614,0.19,0.0,17.605708507664264,LOW
100102,Hospitality,West,Small,6055450.0,139,27,1,10,4,0,2,1,Enterprise_Expansion,Social,95,21.8,0,0.0,1500,-1500.0,0,0,0,0,2026-01-19,0.0,0.1818181818181818,43564.38848920864,0,0,0.5068630448389502,1,0,0.4518362613431128,0.0,-1500.0,-1500.0,0.4866903701775276,NURTURE_AND_RETARGET,37.612,50.686304483895015,63.480000000000004,0.0,48.66903701775276,MEDIUM
100103,Hospitality,North,Small,6301053.0,986,33,1,7,4,2,0,1,SME_Growth,Social,4,20.4,0,0.0,1500,-1500.0,0,0,0,0,2026-05-19,0.5,0.0,6390.520283975659,1,0,0.7146435551821629,1,0,0.4684356407960988,0.0,-1500.0,-1500.0,0.5617435998319733,TARGET_WITH_PERSONALIZED_OFFER,37.612,71.4643555182163,54.25600000000001,0.0,56.174359983197334,HIGH
100104,Education,West,Small,1369168.0,300,5,0,9,3,4,0,0,Business_Premium,Partner,42,20.8,0,0.0,2200,-2200.0,0,0,0,0,2026-03-07,1.3333333333333333,0.0,4563.893333333333,0,0,0.4795610661083712,2,0,0.485768437924217,0.0,-2200.0,-2200.0,0.432031479748767,NURTURE_AND_RETARGET,29.206,47.95610661083712,57.004,0.0,43.2031479748767,MEDIUM
100105,Professional Services,South,Medium,16346473.0,52,9,0,9,1,3,1,1,Cashback_Business,Partner,23,17.9,1,452119.16,2200,449919.16,0,0,0,0,2026-04-11,3.0,0.1,314355.25,1,0,0.5517862491210059,0,0,0.4849602628097023,249473.13545213992,247273.13545213992,247273.13545213992,0.6647698121044526,TARGET_WITH_PERSONALIZED_OFFER,97.844,55.178624912100595,37.006,0.0,66.47698121044526,HIGH
100106,Healthcare,North,Small,14590900.0,435,23,0,7,3,1,1,1,Business_Premium,Email,5,13.7,1,446917.33,900,446017.33,0,0,0,0,2026-05-27,0.3333333333333333,0.125,33542.29885057471,1,0,0.4896414217996511,0,0,0.4516061951080956,218829.23688810383,217929.23688810383,217929.23688810383,0.587916639809843,TARGET_WITH_PERSONALIZED_OFFER,97.36399999999999,48.96414217996511,13.402,0.0,58.791663980984296,HIGH
100107,Education,East,Micro,13362847.0,533,30,0,4,4,3,2,1,Enterprise_Expansion,Sales Outreach,87,19.5,0,0.0,4200,-4200.0,0,0,0,0,2026-04-25,0.75,0.4,25071.00750469043,0,0,0.4449334016270197,1,0,0.4468754554218491,0.0,-4200.0,-4200.0,0.3191110307321589,NURTURE_AND_RETARGET,6.474,44.49334016270197,48.116,0.0,31.911103073215887,MEDIUM
100108,Logistics,East,Medium,7695049.0,1368,1,0,8,4,0,3,0,Startup_Accelerator,Social,34,17.2,0,0.0,1500,-1500.0,0,0,0,0,2026-02-07,0.0,0.3333333333333333,5625.035818713451,0,0,0.3140522489678814,3,0,0.4224064314232559,0.0,-1500.0,-1500.0,0.3373575120355466,NURTURE_AND_RETARGET,37.612,31.40522489678814,32.196000000000005,0.0,33.73575120355466,MEDIUM
100109,Healthcare,West,Small,2471580.0,1216,8,1,7,5,1,3,0,Travel_Corporate,Paid Search,40,25.1,0,0.0,2800,-2800.0,0,0,0,0,2026-01-22,0.2,0.375,2032.5493421052631,0,1,0.5319348589834445,4,0,0.4115275303192948,0.0,-2800.0,-2800.0,0.46661268654255,NURTURE_AND_RETARGET,18.628,53.19348589834445,81.022,0.0,46.66126865425501,MEDIUM
100110,Technology,East,Small,3515057.0,721,1,0,7,6,1,3,0,Cashback_Business,Paid Search,43,21.3,0,0.0,2800,-2800.0,0,0,0,0,2026-08-12,0.1666666666666666,0.375,4875.252427184466,0,0,0.3484038453552585,4,0,0.4116271560027175,0.0,-2800.0,-2800.0,0.3424357304098663,NURTURE_AND_RETARGET,18.628,34.84038453552585,60.228,0.0,34.24357304098663,MEDIUM
100111,Healthcare,South,Medium,14533666.0,811,10,0,8,4,0,3,1,Business_Premium,Paid Search,65,17.2,0,0.0,2800,-2800.0,0,0,0,0,2026-03-14,0.0,0.3333333333333333,17920.673242909987,0,0,0.2960070022836887,1,0,0.4293938689587993,0.0,-2800.0,-2800.0,0.2627931510276599,NURTURE_AND_RETARGET,18.628,29.600700228368872,32.196000000000005,0.0,26.27931510276599,MEDIUM
100112,Professional Services,West,Large,357578.0,311,7,1,7,5,1,0,0,Enterprise_Expansion,Referral,91,19.1,0,0.0,1300,-1300.0,0,0,0,0,2026-04-06,0.2,0.0,1149.768488745981,0,0,0.2985382292871738,3,0,0.4288858752455536,0.0,-1300.0,-1300.0,0.3807712031792282,NURTURE_AND_RETARGET,44.59,29.853822928717378,45.182,0.0,38.07712031792282,MEDIUM
100113,Healthcare,South,Large,1685110.0,826,3,0,8,1,4,3,0,Business_Premium,Paid Search,7,23.6,0,0.0,2800,-2800.0,0,0,0,0,2026-08-10,4.0,0.3333333333333333,2040.084745762712,1,0,0.6601570383725646,2,0,0.5251363945884607,0.0,-2800.0,-2800.0,0.5105446672676541,TARGET_WITH_PERSONALIZED_OFFER,18.628,66.01570383725645,74.138,0.0,51.05446672676541,HIGH
100114,Technology,South,Micro,5539315.0,47,7,0,9,3,3,3,1,Cashback_Business,Paid Search,91,24.3,0,0.0,2800,-2800.0,0,0,0,0,2026-03-06,1.0,0.3,117857.7659574468,0,1,0.4345306465898998,2,0,0.4582910882425056,0.0,-2800.0,-2800.0,0.4155407909654549,NURTURE_AND_RETARGET,18.628,43.45306465898998,77.402,0.0,41.55407909654549,MEDIUM
100115,Professional Services,North,Small,2787531.0,399,8,0,6,7,2,0,0,Business_Premium,Social,27,18.200000000000003,0,0.0,1500,-1500.0,0,0,0,0,2026-03-19,0.2857142857142857,0.0,6986.293233082707,1,0,0.3478205006334174,3,0,0.469716737403847,0.0,-1500.0,-1500.0,0.3669732252850378,NURTURE_AND_RETARGET,37.612,34.78205006334174,39.406,0.0,36.69732252850378,MEDIUM
100116,Financial Services,North,Micro,2345165.0,1101,34,0,12,3,3,0,0,Enterprise_Expansion,Partner,6,20.700000000000003,1,81693.76,2200,79493.76,0,0,0,1,2026-02-15,1.0,0.0,2130.0317892824705,1,0,0.836274398648987,2,0,0.5259622570736531,68318.40001737466,66118.40001737466,66118.40001737466,0.801291479392044,PRIORITIZE_HIGH_VALUE_OUTREACH,89.048,83.6274398648987,56.65,0.0,80.12914793920442,VERY_HIGH
100117,Hospitality,North,Large,17794354.0,183,32,1,5,4,1,3,1,Startup_Accelerator,Sales Outreach,57,22.3,1,606967.78,4200,602767.78,0,0,0,0,2026-03-12,0.25,0.5,97236.90710382514,0,0,0.6702949832540642,0,0,0.418738590828525,406847.45793085656,402647.45793085656,402647.45793085656,0.781788742464329,PRIORITIZE_HIGH_VALUE_OUTREACH,99.024,67.02949832540642,66.786,0.0,78.1788742464329,VERY_HIGH
100118,Hospitality,East,Micro,8071008.0,1157,32,1,2,0,1,1,0,Enterprise_Expansion,Sales Outreach,26,11.1,0,0.0,4200,-4200.0,0,0,0,0,2026-03-31,1.0,0.3333333333333333,6975.806395851339,1,0,0.440490612122784,3,0,0.5317463689069118,0.0,-4200.0,-4200.0,0.2307077754552528,LOW_PRIORITY,6.474,44.0490612122784,4.914000000000001,0.0,23.07077754552528,LOW
100119,Construction,North,Micro,9154764.0,357,5,1,4,3,2,0,1,Startup_Accelerator,Email,81,16.8,0,0.0,900,-900.0,0,0,0,0,2026-06-28,0.6666666666666666,0.0,25643.59663865546,0,0,0.2479426487820577,1,0,0.4612667951423422,0.0,-900.0,-900.0,0.394729191951926,NURTURE_AND_RETARGET,63.986,24.79426487820577,29.602,0.0,39.472919195192596,MEDIUM
100120,Financial Services,South,Large,1616427.0,448,27,0,6,6,2,2,3,Startup_Accelerator,Paid Search,69,21.0,0,0.0,2800,-2800.0,0,0,10,0,2026-05-02,0.3333333333333333,0.2857142857142857,3608.095982142857,0,0,0.4019251218677069,1,0,0.5339279353442609,0.0,-2800.0,-3050.0,0.3626083048404681,NURTURE_AND_RETARGET,18.628,40.19251218677069,58.272,5.0,31.260830484046814,MEDIUM
100121,Financial Services,West,Large,2009280.0,278,13,0,6,2,0,5,2,Business_Premium,Sales Outreach,68,17.200000000000003,0,0.0,4200,-4200.0,0,0,10,0,2026-02-05,0.0,0.7142857142857143,7227.625899280575,0,0,0.2848377354967797,1,0,0.5439973378620803,0.0,-4200.0,-4450.0,0.2157799809735509,LOW_PRIORITY,6.474,28.48377354967797,32.472,5.0,16.57799809735509,LOW
100122,Healthcare,West,Medium,5225688.0,898,12,0,10,4,0,0,1,Travel_Corporate,Social,84,12.8,0,0.0,1500,-1500.0,0,0,0,0,2026-05-30,0.0,0.0,5819.25167037862,0,0,0.1705881683091562,1,0,0.4913685370039141,0.0,-1500.0,-1500.0,0.2277106757391203,LOW_PRIORITY,37.612,17.05881683091562,9.652,0.0,22.771067573912028,LOW
100123,Hospitality,South,Micro,5395834.0,573,10,1,5,5,2,1,0,SME_Growth,Social,64,22.0,0,0.0,1500,-1500.0,0,0,0,0,2026-03-03,0.4,0.1666666666666666,9416.813263525306,0,0,0.4503034118632197,3,0,0.4098347455837851,0.0,-1500.0,-1500.0,0.4640265353384488,NURTURE_AND_RETARGET,37.612,45.03034118632197,64.874,0.0,46.40265353384489,MEDIUM
100124,Technology,East,Small,22257740.0,1048,1,1,7,6,1,3,2,Enterprise_Expansion,Sales Outreach,3,26.3,1,738863.02,4200,734663.02,0,0,10,0,2026-01-26,0.1666666666666666,0.375,21238.30152671756,1,1,0.592036812769735,0,0,0.5329126541990081,437434.10743422096,433234.10743422096,432984.10743422096,0.7851685657463807,TARGET_WITH_PERSONALIZED_OFFER,99.144,59.2036812769735,85.874,5.0,73.51685657463808,HIGH
